Time,w1,w2,PE
40.72,-0.09756491,-0.09137306,-31.04923
40.74,-0.08751148,-0.08349676,-29.8147
40.76,-0.07742476,-0.0756138,-28.69425
40.78,-0.06730475,-0.0676909,-27.68926
40.8,-0.05718473,-0.05978131,-26.80061
40.82,-0.04701811,-0.05185841,-26.02908
40.84,-0.03685815,-0.04394882,-25.37553
40.86,-0.0266649,-0.03602592,-24.84034
40.88,-0.01648497,-0.02808304,-24.42382
40.9,-0.006285061,-0.0201335,-24.12666
40.92,0.003921505,-0.01221059,-23.94893
40.94,0.01411475,-0.004320979,-23.89062
40.96,0.02429469,0.003581952,-23.95158
40.98,0.03445465,0.01147157,-24.1317
41.02,0.05470133,0.02723748,-24.84805
41.04,0.06476808,0.03506717,-25.38333
41.06,0.07481486,0.04289021,-26.03582
41.08,0.08482834,0.05071991,-26.80469
41.1,0.09479523,0.05852963,-27.6894
41.12,0.1046889,0.06631937,-28.68879
41.14,0.1145625,0.07406251,-29.80149
41.16,0.1243696,0.0817657,-31.02627
41.18,0.1341235,0.08944893,-32.3612
41.2,0.1437774,0.09708554,-33.8049
41.22,0.1533382,0.1046822,-35.35477
41.24,0.1628057,0.1122456,-37.00843
41.26,0.1722133,0.119749,-38.76331
41.28,0.1815078,0.1271859,-40.61655
41.3,0.1906957,0.1345562,-42.56448
41.32,0.1997571,0.1418599,-44.6038
41.34,0.2086787,0.1490705,-46.72988
41.36,0.2175004,0.1562277,-48.93844
41.38,0.2261756,0.1632651,-51.22478
41.4,0.2346645,0.1701893,-53.58357
41.42,0.2430135,0.177027,-56.00837
41.44,0.2511627,0.1837448,-58.49363
41.46,0.2591256,0.1903428,-61.03216
41.48,0.2669087,0.196801,-63.61699
41.5,0.2744587,0.203066,-66.24054
41.52,0.2817625,0.2091847,-68.89433
41.54,0.2888198,0.2151035,-71.56969
41.56,0.2956309,0.220816,-74.25749
41.58,0.3022155,0.2263554,-76.94827
41.6,0.3084607,0.2316817,-79.63282
41.62,0.3144394,0.2367617,-82.3005
41.64,0.3200853,0.2415887,-84.94142
41.66,0.325425,0.246156,-87.54472
41.68,0.3304317,0.2504703,-90.09991
41.7,0.335079,0.2544784,-92.59649
41.72,0.3393666,0.2582135,-95.0236
41.74,0.3433081,0.2616489,-97.3709
41.76,0.3468634,0.2647382,-99.62827
41.78,0.350006,0.2674879,-101.7856
41.8,0.3527091,0.269938,-103.8332
41.82,0.3550127,0.2720286,-105.7621
41.84,0.3569036,0.2737597,-107.5637
41.86,0.3583816,0.2751245,-109.2303
41.88,0.3593936,0.2760966,-110.7549
41.9,0.3599795,0.2766825,-112.1311
41.92,0.3600993,0.2768889,-113.3537
41.94,0.3597531,0.2766891,-114.4183
41.96,0.3589409,0.2760766,-115.3216
41.98,0.3576626,0.2750513,-116.0613
42.02,0.3537078,0.2718289,-117.0469
42.04,0.3510446,0.2696185,-117.294
42.06,0.3479154,0.2669952,-117.3799
42.08,0.3443467,0.2639858,-117.3081
42.1,0.340352,0.2605837,-117.0829
42.12,0.3358912,0.2567687,-116.7099
42.14,0.330991,0.2526075,-116.1955
42.16,0.325678,0.2480668,-115.547
42.18,0.3199255,0.2431466,-114.7724
42.2,0.313787,0.2378536,-113.8808
42.22,0.3072622,0.2322343,-112.8816
42.24,0.300338,0.2262821,-111.7849
42.26,0.2930276,0.2200038,-110.601
42.28,0.2853844,0.2134324,-109.3411
42.3,0.2774348,0.2065681,-108.016
42.32,0.2691258,0.1994242,-106.6367
42.34,0.2604971,0.1919873,-105.2149
42.36,0.2515489,0.1843041,-103.7617
42.38,0.2423344,0.1763745,-102.2884
42.4,0.2328668,0.1682186,-100.8059
42.42,0.2231463,0.1598496,-99.32475
42.44,0.2131461,0.1512809,-97.85556
42.46,0.2029595,0.142539,-96.40842
42.48,0.1925466,0.1335642,-94.99264
42.5,0.1819605,0.1244495,-93.61795
42.52,0.171188,0.115195,-92.29255
42.54,0.1602424,0.1057874,-91.02477
42.56,0.1491637,0.09630657,-89.82215
42.58,0.1379384,0.08663263,-88.69167
42.6,0.1265667,0.07685883,-87.64001
42.62,0.1151151,0.06701845,-86.67317
42.64,0.1035703,0.05710483,-85.79631
42.66,0.09195895,0.04711798,-85.01416
42.68,0.08025436,0.03703792,-84.33071
42.7,0.06850982,0.02695119,-83.74967
42.72,0.05668539,0.01685115,-83.27396
42.74,0.04483432,0.006704508,-82.90598
42.76,0.03299657,-0.003482083,-82.64757
42.78,0.0211455,-0.01367533,-82.49991
42.8,0.009281117,-0.02384861,-82.46369
42.82,-0.002543319,-0.03400191,-82.53912
42.84,-0.01434112,-0.04414856,-82.72534
42.86,-0.0261123,-0.05424859,-83.02181
42.88,-0.0378302,-0.06431534,-83.42667
42.9,-0.04948154,-0.07433549,-83.93786
42.92,-0.06103966,-0.08424245,-84.55262
42.94,-0.07251788,-0.0941028,-85.2676
42.96,-0.08387626,-0.1038833,-86.07883
42.98,-0.09512812,-0.1136171,-86.98194
43.02,-0.1172457,-0.1327186,-89.04384
43.04,-0.1280714,-0.142073,-90.19092
43.06,-0.138764,-0.1513075,-91.40668
43.08,-0.1492169,-0.1603556,-92.6839
43.1,-0.1594967,-0.1692439,-94.01476
43.12,-0.1695901,-0.1779857,-95.39089
43.14,-0.1794704,-0.1865678,-96.804
43.16,-0.1890844,-0.1948968,-98.24468
43.18,-0.1984588,-0.2030128,-99.7034
43.2,-0.2075668,-0.2109091,-101.1699
43.22,-0.2163952,-0.2185856,-102.6343
43.24,-0.2249173,-0.2259892,-104.0858
43.26,-0.2331331,-0.2331331,-105.5136
43.28,-0.2410294,-0.2399775,-106.907
43.3,-0.2485528,-0.2465422,-108.2548
43.32,-0.2557567,-0.2527806,-109.5463
43.34,-0.262601,-0.2587128,-110.7706
43.36,-0.2690725,-0.2643521,-111.9171
43.38,-0.2751578,-0.2696451,-112.9758
43.4,-0.2808304,-0.2745786,-113.9367
43.42,-0.2861167,-0.2791725,-114.7903
43.44,-0.290977,-0.2833737,-115.5279
43.46,-0.2954511,-0.2872353,-116.1413
43.48,-0.2994458,-0.2907107,-116.6231
43.5,-0.3030278,-0.2938133,-116.9667
43.52,-0.306157,-0.2964897,-117.1663
43.54,-0.3088468,-0.2988,-117.2172
43.56,-0.3111105,-0.3007109,-117.1156
43.58,-0.3128815,-0.3021955,-116.8588
43.6,-0.3142264,-0.3033207,-116.445
43.62,-0.3151452,-0.3040465,-115.8738
43.64,-0.3155979,-0.3043594,-115.1455
43.66,-0.3156246,-0.3042862,-114.2617
43.68,-0.3151985,-0.3038334,-113.2248
43.7,-0.3143595,-0.3030012,-112.0386
43.72,-0.3130812,-0.3017894,-110.7073
43.74,-0.3113635,-0.3002115,-109.2366
43.76,-0.3092463,-0.2982541,-107.6327
43.78,-0.306703,-0.2959571,-105.9026
43.8,-0.3037868,-0.2933339,-104.054
43.82,-0.3004712,-0.2903711,-102.0952
43.84,-0.296796,-0.2870821,-100.0351
43.86,-0.2927746,-0.2834868,-97.88287
43.88,-0.2883937,-0.2796053,-95.64806
43.9,-0.2836666,-0.2753975,-93.3405
43.92,-0.2786199,-0.2709434,-90.97034
43.94,-0.2732403,-0.2662629,-88.54768
43.96,-0.2675944,-0.2613227,-86.08241
43.98,-0.2616423,-0.2561429,-83.58443
44.02,-0.2489656,-0.2451573,-78.5304
44.04,-0.2422678,-0.2393649,-75.99317
44.06,-0.2353835,-0.2334061,-73.4614
44.08,-0.2282595,-0.2272409,-70.9435
44.1,-0.2209492,-0.2209292,-68.4481
44.12,-0.2134257,-0.214471,-65.98312
44.14,-0.2057159,-0.2078797,-63.55642
44.16,-0.1978729,-0.2011486,-61.17491
44.18,-0.1898434,-0.1943309,-58.84533
44.2,-0.1816675,-0.1873867,-56.57405
44.22,-0.1733851,-0.1803559,-54.36688
44.24,-0.1649296,-0.1732253,-52.22908
44.26,-0.1563675,-0.1659948,-50.16586
44.28,-0.1477056,-0.1587244,-48.182
44.3,-0.1389571,-0.1513807,-46.28148
44.32,-0.1301553,-0.1439971,-44.46792
44.34,-0.1212338,-0.1365536,-42.74452
44.36,-0.1122589,-0.1290302,-41.11456
44.38,-0.1032374,-0.1214868,-39.58092
44.4,-0.09414275,-0.1139034,-38.14594
44.42,-0.08499479,-0.1062668,-36.81165
44.44,-0.07580023,-0.09866346,-35.58022
44.46,-0.06659234,-0.09102685,-34.45303
44.48,-0.05731789,-0.08334363,-33.43128
44.5,-0.04804343,-0.07565375,-32.51661
44.52,-0.03868242,-0.06797053,-31.70989
44.54,-0.02936801,-0.06026068,-31.01221
44.56,-0.02002697,-0.0525242,-30.42399
44.58,-0.01068593,-0.04478771,-29.946
44.6,-0.001324923,-0.03704457,-29.57856
44.62,0.008036089,-0.02930143,-29.32206
44.64,0.01737047,-0.02157826,-29.17673
44.66,0.02669153,-0.0138551,-29.14234
44.68,0.03598597,-0.006151902,-29.2189
44.7,0.04531369,0.001557949,-29.40583
44.72,0.05458815,0.009241169,-29.70324
44.74,0.06385595,0.01691107,-30.11065
44.76,0.07307714,0.02457432,-30.62758
44.78,0.0822584,0.03219096,-31.25327
44.8,0.09140635,0.03982092,-31.98666
44.82,0.1005144,0.0473843,-32.82701
44.84,0.1095558,0.05493436,-33.77296
44.86,0.1185639,0.06245113,-34.82339
44.88,0.1275188,0.06993461,-35.97675
44.9,0.1363871,0.07737149,-37.2314
44.92,0.1451756,0.08477508,-38.58534
44.94,0.1538974,0.09210543,-40.03652
44.96,0.1625327,0.09939583,-41.58231
44.98,0.1710548,0.1065997,-43.22021
45.02,0.1878061,0.1208409,-46.75967
45.04,0.1960087,0.1278118,-48.65429
45.06,0.2040647,0.1347293,-50.62705
45.08,0.2120409,0.141547,-52.67362
45.1,0.2198706,0.1482582,-54.78964
45.12,0.2275272,0.1548429,-56.97009
45.14,0.2350373,0.161321,-59.20939
45.16,0.2423477,0.1676793,-61.50171
45.18,0.2494716,0.1738778,-63.8411
45.2,0.2564225,0.1799698,-66.2206
45.22,0.2631736,0.1858287,-68.63383
45.24,0.2696984,0.1915479,-71.07303
45.26,0.2760234,0.1971072,-73.53063
45.28,0.2820953,0.2024668,-75.999
45.3,0.2879144,0.2076201,-78.46965
45.32,0.2934804,0.2125336,-80.93417
45.34,0.2987801,0.2172407,-83.38367
45.36,0.3037735,0.2217082,-85.8093
45.38,0.3084873,0.2259226,-88.202
45.4,0.3128682,0.2298907,-90.55263
45.42,0.3169295,0.2336058,-92.85209
45.44,0.3206979,0.237008,-95.09135
45.46,0.3241067,0.2401372,-97.26154
45.48,0.327156,0.2429269,-99.35387
45.5,0.3298591,0.2454103,-101.3596
45.52,0.3321761,0.2475741,-103.2709
45.54,0.3341202,0.2494184,-105.0798
45.56,0.3356648,0.2508897,-106.7794
45.58,0.33681,0.2520149,-108.3627
45.6,0.337569,0.2527873,-109.8239
45.62,0.3379285,0.2531668,-111.1576
45.64,0.3378486,0.2532067,-112.3594
45.66,0.3373559,0.2529005,-113.4255
45.68,0.3364372,0.2522014,-114.3531
45.7,0.3351189,0.2511161,-115.1403
45.72,0.3333879,0.2496514,-115.786
45.74,0.331244,0.2477805,-116.2902
45.76,0.3287007,0.2455301,-116.6536
45.78,0.3256913,0.2429069,-116.8781
45.8,0.3222825,0.2399375,-116.9664
45.82,0.3184741,0.2365952,-116.922
45.84,0.3142397,0.2328935,-116.7495
45.86,0.3096457,0.2288055,-116.4541
45.88,0.3046789,0.2243913,-116.0419
45.9,0.2992861,0.2196309,-115.5195
45.92,0.2935336,0.214511,-114.8943
45.94,0.287435,0.2090981,-114.1742
45.96,0.2809768,0.203339,-113.3677
45.98,0.2742124,0.1972537,-112.4834
46.02,0.2596582,0.1842175,-110.5187
46.04,0.2519217,0.1772733,-109.4572
46.06,0.2439056,0.1701227,-108.3558
46.08,0.2356232,0.1626859,-107.224
46.1,0.2270878,0.1549893,-106.0714
46.12,0.2182993,0.1470931,-104.9075
46.14,0.2092712,0.1389904,-103.7416
46.16,0.2000034,0.1306747,-102.5826
46.18,0.1905758,0.1221858,-101.4396
46.2,0.1809085,0.1135172,-100.3205
46.22,0.1710815,0.1046622,-99.23375
46.24,0.1610547,0.09564743,-98.18688
46.26,0.1508947,0.08649947,-97.18749
46.28,0.1405883,0.07723168,-96.24183
46.3,0.130162,0.06786401,-95.35649
46.32,0.1196292,0.05837649,-94.53683
46.34,0.1090032,0.04880909,-93.78836
46.36,0.09829728,0.03915513,-93.11567
46.38,0.08751148,0.02942793,-92.52261
46.4,0.07667241,0.01966744,-92.01319
46.42,0.06574014,0.009867013,-91.59009
46.46,0.04382232,-0.009913618,-91.01301
46.48,0.03286341,-0.01981392,-90.86256
46.5,0.02191782,-0.02969425,-90.80521
46.52,0.01097222,-0.03956792,-90.84109
46.56,-0.01083907,-0.05928197,-91.19136
46.58,-0.02166482,-0.06909572,-91.50353
46.6,-0.0324373,-0.07881626,-91.90462
46.62,-0.04312989,-0.08851682,-92.39231
46.64,-0.05376922,-0.09813083,-92.96333
46.66,-0.06430203,-0.107645,-93.61454
46.68,-0.07468836,-0.1170726,-94.34165
46.7,-0.08498147,-0.1264402,-95.13984
46.72,-0.09514143,-0.1356481,-96.00447
46.74,-0.105115,-0.1447228,-96.92963
46.76,-0.1149554,-0.1536511,-97.90915
46.78,-0.1246093,-0.1623996,-98.93623
46.8,-0.1340902,-0.1710016,-100.004
46.82,-0.1433846,-0.1794238,-101.1051
46.84,-0.1524127,-0.1876397,-102.2317
46.86,-0.1612544,-0.1956891,-103.3751
46.88,-0.1698298,-0.2035055,-104.5272
46.9,-0.1781921,-0.2110955,-105.6791
46.92,-0.1862482,-0.2184059,-106.8217
46.94,-0.1940379,-0.2255098,-107.9458
46.96,-0.201548,-0.2323475,-109.0419
46.98,-0.2087386,-0.2388922,-110.101
47.02,-0.2221742,-0.2511494,-112.0703
47.04,-0.228406,-0.2568286,-112.9621
47.06,-0.234265,-0.2621483,-113.7803
47.08,-0.2397644,-0.2671816,-114.5163
47.1,-0.2449043,-0.2718422,-115.1618
47.12,-0.2496714,-0.2761831,-115.7094
47.14,-0.2540656,-0.2801579,-116.1518
47.16,-0.2580736,-0.2837798,-116.4826
47.18,-0.2616822,-0.2870156,-116.696
47.2,-0.2648913,-0.2899184,-116.7868
47.22,-0.2677143,-0.2924484,-116.7508
47.24,-0.2701511,-0.2946189,-116.5845
47.26,-0.2721485,-0.2963965,-116.2852
47.28,-0.2737597,-0.2977947,-115.851
47.3,-0.2749448,-0.2988133,-115.2813
47.32,-0.2757304,-0.2994658,-114.5759
47.34,-0.2761032,-0.2997321,-113.7358
47.36,-0.2761165,-0.2996323,-112.7628
47.38,-0.2757038,-0.2991928,-111.6595
47.4,-0.2749181,-0.2984139,-110.4294
47.42,-0.2737597,-0.2972554,-109.0766
47.44,-0.2722283,-0.2957574,-107.606
47.46,-0.2703109,-0.2938998,-106.0233
47.48,-0.2680605,-0.2917094,-104.3349
47.5,-0.265424,-0.2891993,-102.5473
47.52,-0.2624279,-0.286383,-100.668
47.54,-0.2591389,-0.2832871,-98.70475
47.56,-0.255517,-0.2798849,-96.66521
47.58,-0.2515755,-0.2762031,-94.55786
47.6,-0.2473677,-0.272255,-92.39114
47.62,-0.2428537,-0.2680405,-90.17348
47.64,-0.23806,-0.2635731,-87.91357
47.66,-0.2329733,-0.2588593,-85.6202
47.68,-0.2276603,-0.2539457,-83.30208
47.7,-0.222121,-0.2488058,-80.96745
47.72,-0.2163286,-0.2434462,-78.6246
47.74,-0.2103232,-0.2378802,-76.28191
47.76,-0.204118,-0.2321411,-73.94721
47.78,-0.1976998,-0.2262489,-71.62814
47.8,-0.1911218,-0.2201835,-69.33189
47.82,-0.1843707,-0.2139784,-67.06549
47.84,-0.1774597,-0.2076467,-64.83551
47.86,-0.1704024,-0.2011419,-62.64806
47.88,-0.1632118,-0.1945439,-60.50934
47.9,-0.1558748,-0.1878128,-58.42465
47.92,-0.1484047,-0.1810151,-56.39953
47.94,-0.1408546,-0.1740908,-54.43847
47.96,-0.1332113,-0.1670867,-52.546
47.98,-0.1254615,-0.1600027,-50.72618
48.02,-0.1096956,-0.145635,-47.31945
48.04,-0.1016928,-0.1383446,-45.73907
48.06,-0.09362343,-0.1310142,-44.24463
48.08,-0.08551411,-0.1236239,-42.83874
48.1,-0.07736483,-0.1162004,-41.52363
48.12,-0.06914898,-0.1087169,-40.30115
48.14,-0.06087986,-0.1012268,-39.17342
48.16,-0.05259743,-0.09371664,-38.14199
48.18,-0.04426174,-0.08615992,-37.20793
48.2,-0.03593936,-0.07859655,-36.37287
48.22,-0.02759035,-0.07102651,-35.63739
48.24,-0.01918808,-0.06342984,-35.00228
48.26,-0.0107858,-0.0558132,-34.46874
48.28,-0.002383529,-0.04821653,-34.03715
48.3,0.006018744,-0.04059324,-33.70773
48.32,0.01442102,-0.03296328,-33.48089
48.34,0.02280998,-0.02533998,-33.35695
48.36,0.03122557,-0.01769671,-33.33582
48.38,0.03960121,-0.01008672,-33.41771
48.4,0.04795022,-0.002490056,-33.60225
48.42,0.05628591,0.00507998,-33.88879
48.44,0.06460829,0.01263004,-34.27709
48.46,0.07287741,0.02017345,-34.76653
48.48,0.08111989,0.02771685,-35.35654
48.5,0.08932243,0.03520699,-36.04611
48.52,0.09749833,0.04267716,-36.8344
48.54,0.1056077,0.05012069,-37.72028
48.56,0.1136637,0.05754426,-38.70237
48.58,0.1216665,0.06488127,-39.77943
48.6,0.1296294,0.07213838,-40.94934
48.62,0.1375123,0.07938883,-42.21034
48.64,0.1453154,0.0865594,-43.56041
48.66,0.1530785,0.09370998,-44.99717
48.68,0.1607218,0.1007607,-46.51861
48.7,0.1682585,0.1077448,-48.12129
48.72,0.1757287,0.1146358,-49.80238
48.74,0.183079,0.1214268,-51.55846
48.76,0.1902829,0.1281646,-53.38581
48.78,0.1974201,0.1347892,-55.28051
48.8,0.2043976,0.1413007,-57.23862
48.82,0.2112419,0.1476789,-59.25522
48.84,0.2179664,0.1539574,-61.32554
48.86,0.2244912,0.1601093,-63.44456
48.88,0.2308694,0.1660947,-65.60653
48.9,0.2370879,0.1719004,-67.80554
48.92,0.2431067,0.1775663,-70.03545
48.94,0.2489523,0.1830591,-72.28982
48.96,0.2545849,0.1883787,-74.56192
48.98,0.2599911,0.1935253,-76.8448
49.02,0.2701244,0.2031526,-81.41352
49.04,0.2748116,0.2076667,-83.68432
49.06,0.2792724,0.2119144,-85.93571
49.08,0.2834536,0.2159358,-88.15984
49.1,0.2873551,0.2196908,-90.34877
49.12,0.290977,0.2231796,-92.49455
49.14,0.2942926,0.2263953,-94.58936
49.16,0.2973153,0.2292982,-96.62533
49.18,0.3000184,0.2319414,-98.59486
49.2,0.302402,0.2342716,-100.4907
49.22,0.3044526,0.2362624,-102.3058
49.24,0.306157,0.2379601,-104.0333
49.26,0.3075019,0.2393383,-105.667
49.28,0.3085272,0.2403703,-107.201
49.3,0.3091797,0.2410693,-108.6303
49.32,0.3094593,0.2414222,-109.9499
49.34,0.3093794,0.2414289,-111.1559
49.36,0.3089533,0.241056,-112.2449
49.38,0.3081278,0.2403303,-113.2142
49.4,0.3069426,0.2392384,-114.0619
49.42,0.3053448,0.2377937,-114.7867
49.44,0.3033873,0.2359761,-115.3883
49.46,0.3010038,0.2337989,-115.8672
49.48,0.2983007,0.2312623,-116.2246
49.5,0.2951981,0.228386,-116.4624
49.52,0.2917493,0.225137,-116.5835
49.54,0.287941,0.2215883,-116.5913
49.56,0.2837732,0.2176801,-116.4902
49.58,0.2792591,0.2134257,-116.2847
49.6,0.2743589,0.2088451,-115.9805
49.62,0.2691657,0.2039316,-115.5836
49.64,0.2636663,0.1986918,-115.1005
49.66,0.257794,0.1931258,-114.5382
49.68,0.2516421,0.1872868,-113.904
49.7,0.2451839,0.1811416,-113.2057
49.72,0.2384195,0.1747034,-112.4512
49.74,0.2314021,0.1679989,-111.6486
49.76,0.2241183,0.1610214,-110.8062
49.78,0.2165816,0.1538442,-109.9322
49.8,0.2088052,0.1464073,-109.0349
49.82,0.2008024,0.1387773,-108.1226
49.84,0.1925732,0.1308944,-107.2031
49.86,0.184131,0.1227984,-106.2846
49.88,0.1755023,0.1145492,-105.3748
49.9,0.1667139,0.106107,-104.481
49.92,0.157739,0.09748501,-103.6104
49.94,0.148631,0.08872321,-102.7699
49.96,0.1393765,0.07984823,-101.9657
49.98,0.1299756,0.07084674,-101.2038
50.02,0.1108141,0.05253085,-99.82904
50.04,0.1011069,0.04319647,-99.22594
50.06,0.09130649,0.03380217,-98.68492
50.08,0.08143947,0.02432798,-98.20965
50.1,0.0715192,0.01483381,-97.80318
50.12,0.06154566,0.005279717,-97.46837
50.14,0.0515588,-0.004301006,-97.20752
50.16,0.04154532,-0.01392833,-97.02211
50.18,0.03154514,-0.02357564,-96.91342
50.2,0.02155829,-0.03321628,-96.88216
50.22,0.01155812,-0.04285692,-96.92835
50.24,0.001597897,-0.05245096,-97.05183
50.26,-0.008309063,-0.06198508,-97.25168
50.28,-0.01813613,-0.07152585,-97.52601
50.3,-0.02793656,-0.08097342,-97.87347
50.32,-0.03768373,-0.09037437,-98.29138
50.34,-0.04732437,-0.09968212,-98.77703
50.36,-0.05685849,-0.1089366,-99.32694
50.38,-0.06625945,-0.1180779,-99.93735
50.4,-0.07558051,-0.1270861,-100.6037
50.42,-0.08476842,-0.135961,-101.3216
50.44,-0.09378322,-0.1446895,-102.0856
50.46,-0.1026516,-0.1532649,-102.8898
50.48,-0.1113335,-0.1616805,-103.7285
50.5,-0.1198689,-0.1699363,-104.595
50.52,-0.1281913,-0.1780057,-105.4828
50.54,-0.1363006,-0.185862,-106.3849
50.56,-0.1441702,-0.1934986,-107.2939
50.58,-0.1518401,-0.2009422,-108.2019
50.6,-0.1592704,-0.2081327,-109.1018
50.62,-0.1664343,-0.2150969,-109.9854
50.64,-0.1733318,-0.221808,-110.8447
50.66,-0.1799764,-0.2282462,-111.6718
50.68,-0.1863281,-0.2344381,-112.4591
50.7,-0.1923601,-0.240297,-113.1983
50.72,-0.1981259,-0.245883,-113.8818
50.74,-0.203572,-0.2511627,-114.5023
50.76,-0.208712,-0.2561429,-115.0524
50.78,-0.2135189,-0.2608034,-115.5253
50.8,-0.2179931,-0.2651443,-115.9146
50.82,-0.2220943,-0.2691524,-116.2141
50.84,-0.225876,-0.2728142,-116.4182
50.86,-0.2293115,-0.2761299,-116.5221
50.88,-0.2323608,-0.2790926,-116.5214
50.9,-0.2350772,-0.2816759,-116.4123
50.92,-0.2374475,-0.2839462,-116.1919
50.94,-0.2394182,-0.2858504,-115.8576
50.96,-0.2410427,-0.2873884,-115.408
50.98,-0.2422944,-0.2885801,-114.8421
51.02,-0.2437325,-0.2898784,-113.3618
51.04,-0.2438923,-0.2899916,-112.4493
51.06,-0.2436926,-0.2897453,-111.4246
51.08,-0.2431733,-0.2891727,-110.2902
51.1,-0.2422811,-0.2882606,-109.0497
51.12,-0.2410827,-0.2870222,-107.707
51.14,-0.239538,-0.2854176,-106.2667
51.16,-0.2376472,-0.2835335,-104.7341
51.18,-0.2354634,-0.2813297,-103.1147
51.2,-0.2329733,-0.278813,-101.4144
51.22,-0.2301371,-0.27601,-99.63983
51.24,-0.2270345,-0.2728941,-97.79768
51.26,-0.2236256,-0.2694986,-95.89499
51.28,-0.2199771,-0.2658301,-93.93909
51.3,-0.2160756,-0.2619286,-91.93711
51.32,-0.2118944,-0.2577541,-89.89642
51.34,-0.2075135,-0.2533399,-87.82457
51.36,-0.202853,-0.2486793,-85.72893
51.38,-0.198006,-0.2438191,-83.6171
51.4,-0.1929061,-0.2387657,-81.49615
51.42,-0.187633,-0.2334993,-79.37333
51.44,-0.1821469,-0.2280332,-77.25555
51.46,-0.1764877,-0.2224206,-75.14981
51.48,-0.1706554,-0.2166016,-73.06238
51.5,-0.1646366,-0.2106294,-70.9998
51.52,-0.1585114,-0.2045308,-68.96821
51.54,-0.1522263,-0.1982657,-66.97301
51.56,-0.1458081,-0.1918608,-65.01984
51.58,-0.1392833,-0.1853494,-63.11398
51.6,-0.1326387,-0.1787114,-61.26001
51.62,-0.1258743,-0.1719736,-59.46266
51.64,-0.1190167,-0.1651227,-57.72612
51.66,-0.1120658,-0.1581918,-56.05457
51.68,-0.1050351,-0.1511344,-54.45136
51.7,-0.09789781,-0.1440238,-52.92028
51.72,-0.0907339,-0.1368332,-51.46443
51.74,-0.08347679,-0.1296027,-50.08637
51.76,-0.07616641,-0.1223057,-48.7887
51.78,-0.06881609,-0.1149687,-47.57401
51.8,-0.0614125,-0.1075584,-46.44399
51.82,-0.05396896,-0.1001149,-45.40074
51.84,-0.04648548,-0.09263806,-44.44607
51.86,-0.03898868,-0.08512795,-43.58117
51.88,-0.0314253,-0.07755791,-42.80759
51.9,-0.02386192,-0.06998122,-42.12655
51.92,-0.01629855,-0.06237124,-41.53897
51.94,-0.008708538,-0.05477457,-41.04552
51.96,-0.001091896,-0.04716459,-40.64676
51.98,0.006484798,-0.03952131,-40.34328
52.02,0.02163818,-0.02427471,-40.02303
52.04,0.02922819,-0.01663144,-40.00637
52.06,0.03679157,-0.009028116,-40.08567
52.08,0.04435495,-0.001431449,-40.26042
52.1,0.05190501,0.006171876,-40.53036
52.12,0.05945507,0.01373525,-40.89522
52.14,0.06695187,0.021272,-41.35449
52.16,0.07439541,0.02880209,-41.90725
52.18,0.08181231,0.03629223,-42.55254
52.2,0.0892159,0.04374242,-43.28935
52.22,0.09656622,0.05115267,-44.11676
52.24,0.1038633,0.05849634,-45.03307
52.26,0.1111071,0.06581337,-46.03681
52.28,0.1182976,0.07307714,-47.1263
52.3,0.1254349,0.08028765,-48.29974
52.32,0.1325056,0.08743158,-49.55514
52.34,0.1394698,0.09451559,-50.89005
52.36,0.1463807,0.1014731,-52.30186
52.38,0.1532117,0.1083707,-53.78755
52.4,0.1599228,0.115195,-55.34445
52.42,0.1665275,0.1219062,-56.96901
52.44,0.1730522,0.1285042,-58.65764
52.46,0.1794571,0.135009,-60.40666
52.48,0.1857155,0.1413806,-62.21187
52.5,0.1918941,0.1476124,-64.06888
52.52,0.1979128,0.153691,-65.9732
52.54,0.2037851,0.1596232,-67.91965
52.56,0.2094843,0.1654356,-69.90303
52.58,0.215037,0.1710748,-71.91798
52.6,0.2204299,0.1765543,-73.95884
52.62,0.2256363,0.1818606,-76.01981
52.64,0.2306564,0.1869672,-78.09464
52.66,0.2355033,0.1918741,-80.17699
52.68,0.2401106,0.1966079,-82.26041
52.7,0.2445048,0.201082,-84.33817
52.72,0.248686,0.2053231,-86.40331
52.74,0.2526275,0.2093511,-88.44889
52.76,0.2563159,0.2131062,-90.46808
52.78,0.2597514,0.2166349,-92.45373
52.8,0.2629206,0.2199172,-94.39902
52.82,0.2658367,0.22288,-96.29719
52.84,0.2684333,0.2255631,-98.14133
52.86,0.2707636,0.2279866,-99.92479
52.88,0.2727876,0.2300905,-101.6414
52.9,0.2745187,0.2318815,-103.2852
52.92,0.2759568,0.2333595,-104.8502
52.94,0.2770886,0.2345113,-106.3314
52.96,0.2778742,0.2353436,-107.7237
52.98,0.2783536,0.2358496,-109.0228
53.02,0.2782737,0.2358629,-111.3264
53.04,0.2777677,0.2353502,-112.3248
53.06,0.2768756,0.2344913,-113.2178
53.08,0.2756638,0.233273,-114.0041
